Timestamp,SoC,SoH,Battery_Voltage,Battery_Current,Battery_Temperature,Charge_Cycles,Motor_Temperature,Motor_Vibration,Motor_Torque,Motor_RPM,Power_Consumption,Brake_Pad_Wear,Brake_Pressure,Reg_Brake_Efficiency,Tire_Pressure,Tire_Temperature,Suspension_Load,Ambient_Temperature,Ambient_Humidity,Load_Weight,Driving_Speed,Distance_Traveled,Idle_Time,Route_Roughness,RUL,Failure_Probability,Maintenance_Type,TTF,Component_Health_Score
2020-01-01 00:00:00,0.8260994719533788,0.9413384480635464,210.1638812162126,-22.753095472863308,27.149201010773968,149.19092971708426,48.49604893159967,0.3690951730578304,113.4355892960718,1996.0086315297283,28.49133891835953,0.2371340971248031,46.24601076896623,0.8108575385831847,24.31871579426064,26.699988176167977,187.13215436922383,13.213038894517018,94.62136548711908,741.7545180356774,103.42116163485152,66.23238342776409,0.5209222712469459,0.2259703226298237,260.50338099962966,0,1,111.1166974327408,0.852745007833951
2020-01-01 00:15:00,0.0647280956573054,0.9160586471923408,364.0001019276295,-27.70112032314516,53.65510057817159,171.7023876915461,57.8294916469404,1.4491947630689808,105.58715987369077,1798.361834671891,25.450963204564594,0.1264687759262593,35.790875277064906,0.8893249009590796,24.266465091157865,27.21489276895019,101.42083477592358,-6.713219628319652,41.03326633081166,769.1340354797762,46.041935334133264,3.146238295414744,0.8440049939224413,0.2043495026175696,212.81395426981345,0,2,179.2294246830208,0.8276160874798801
2020-01-01 00:30:00,0.8736429032501327,0.9080199765298764,388.8550890095792,-36.646406095343536,29.5590900825826,191.61764485082372,46.51836252859764,1.8590454871689093,119.61030236769676,1881.417070751076,22.618821101779357,0.1999362517671845,30.896216909866958,0.9131979418155668,33.38767651940024,33.147433371892745,175.7208641636193,24.07890033565729,34.406232761376714,917.262931413233,59.58842212111369,79.90914806360666,0.992405036249839,0.1751245191519339,273.3945114636399,0,1,171.85266282334925,0.8768874735701447
2020-01-01 00:45:00,0.8530092192196463,0.9164761736260691,370.5706016218644,-37.60942863227333,29.690282884375865,111.88181742364873,54.1636807853548,0.3815001360195864,182.5356254320532,1593.5496977763553,20.838011853693786,0.138880312804706,43.54193661242435,0.8992154881448085,32.26175968227273,32.92468778625411,129.30949762691145,11.949569212031085,44.47808329040127,600.5987360739244,44.22228485275878,0.7740000394255642,0.0076149418917144,0.2132638751077817,229.5084423308797,0,0,165.22132781360614,0.816289898209629
2020-01-01 01:00:00,0.9475400034950175,0.9132055886721796,390.01190363238607,-14.275808270025657,28.86433808324385,163.77437688271047,42.07597802811798,0.4339266169176548,173.29804407125886,1585.9708914212365,23.66375467037964,0.2496486942240839,48.76158311268798,0.4717329272945084,33.083867488784115,26.806490821753503,165.17136031900918,18.95328804811693,42.783035747398415,613.1530294889379,41.37468385165429,2.8721237245668285,0.7719376505633874,0.7702567293829552,257.3026308547516,1,0,176.89065948322326,0.7442596071428419
2020-01-01 01:15:00,0.9932704514723164,0.9431802391311888,382.5184887761277,-38.87049926798827,25.836633000955825,134.24355802351334,49.77368156328515,0.4713838614777871,304.43821101261585,5375.106167548627,29.18973653420631,0.1063839373417004,47.53817658135458,0.9349677619430712,22.874281501997505,51.00955143267216,145.30393392724463,12.342728471898884,33.56711560321967,973.5643435305236,41.6680613493285,1.612127082412974,0.4746655219597593,0.2719696240753256,245.95139137131216,0,0,166.30415596705308,0.7328337701202959
2020-01-01 01:30:00,0.8595270078874494,0.9086368652038528,244.7966030524509,-20.95949960193544,30.06675690509127,161.99794965894625,43.27678870436091,1.902243611833704,184.8799922588546,1767.270655329286,24.876229148137632,0.2699203324994,41.702348885355576,0.826875344754109,24.1717330561888,28.77712875077228,453.0459249806344,24.955006897637343,43.33176487579628,863.085305269278,56.1366294891694,0.8710507260048339,0.7687093409840586,0.1823094933913085,286.3916037950433,0,0,178.59059915003166,0.8402367309976884
2020-01-01 01:45:00,0.1422097202898497,0.9414019639387904,373.5845401868669,-18.235496226434748,34.66881530992497,123.77783392713738,87.16961373432571,1.331696247773924,150.70705275214823,1767.8157651883828,24.39371364274006,0.2575450848495094,31.13595666975752,0.8129518290215028,34.69443631904722,33.93105711624436,488.60702264261954,-1.8285643489847327,34.3801066321408,559.0545994141321,53.05426623438959,5.098734043510412,0.2162336448902755,0.1710636231361867,201.9767914893961,0,0,126.75368037019726,0.9061060718826774
2020-01-01 02:00:00,0.8532495780186413,0.4888618657351316,350.179622876833,-11.735082052168906,32.354466722304736,118.38503845035952,41.56986880866285,0.2164812086547733,161.53681455945028,1663.6849657911755,28.038730334797783,0.1406909615576699,70.43011681739472,0.8153603729008143,23.397125281636097,25.044739886499364,164.4998771317533,14.948671588388896,30.726612319380013,1541.2342187544234,52.84236020501574,1.2631337774570597,0.3758999538473804,0.2398681794254472,202.71892352281884,1,0,111.043514333713,0.8353427441919068
2020-01-01 02:15:00,0.9323821151961346,0.5464850481749591,386.4962807665885,-12.438317043268611,56.7053131505831,192.5893924257927,53.086604415858574,0.4133564580853865,167.1418148355933,5634.557490564558,27.377539883615302,0.2839708036430821,87.09511610472666,0.8931678387154796,20.202177633884784,50.28576996375208,158.62053762596085,19.216693716983063,34.64651274495296,757.4441615237909,40.093486761145726,0.6289326131638784,0.0407208267376788,0.2012947876371237,299.9946819418418,0,1,164.29557036600886,0.7674943226402164
